	t	genotype	recovered_window
0	39.4	4.0	40.0
1	38.0	0.0	40.0
2	39.0	17.0	40.0
3	38.2	5.0	40.0
4	37.7	0.0	40.0
5	38.1	4.0	40.0
6	37.9	0.0	40.0
7	38.4	11.0	40.0
8	36.8	0.0	40.0
9	37.3	0.0	40.0
10	37.7	5.0	40.0
11	37.9	0.0	40.0
12	37.2	4.0	40.0
13	36.9	0.0	40.0
14	38.7	0.0	40.0
15	39.1	0.0	40.0
16	39.4	10.0	40.0
17	39.5	16.0	40.0
18	38.8	16.0	40.0
19	39.2	15.0	40.0
20	39.0	0.0	40.0
21	38.6	0.0	40.0
22	40.0	11.0	40.0
23	38.2	14.0	40.0
24	37.4	5.0	40.0
25	39.4	0.0	40.0
26	38.1	17.0	40.0
27	36.7	10.0	40.0
28	39.8	28.0	40.0
29	38.2	0.0	40.0
30	37.1	0.0	40.0
31	40.0	4.0	40.0
32	37.6	0.0	40.0
33	39.6	0.0	40.0
34	37.3	0.0	40.0
35	39.2	10.0	40.0
36	38.7	0.0	40.0
37	38.5	16.0	40.0
38	38.8	5.0	40.0
39	38.5	15.0	40.0
0	41.1	16.0	44.0
1	41.5	0.0	44.0
2	42.0	16.0	44.0
3	42.8	14.0	44.0
4	43.8	16.0	44.0
5	42.8	29.0	44.0
6	41.3	20.0	44.0
7	41.8	4.0	44.0
8	41.1	0.0	44.0
9	43.2	26.0	44.0
10	42.5	22.0	44.0
11	40.2	10.0	44.0
12	42.0	27.0	44.0
13	43.6	30.0	44.0
14	41.9	28.0	44.0
15	43.2	16.0	44.0
16	43.5	14.0	44.0
17	40.5	4.0	44.0
18	40.4	0.0	44.0
19	41.4	16.0	44.0
20	42.8	14.0	44.0
21	41.9	0.0	44.0
22	43.7	32.0	44.0
23	44.0	4.0	44.0
24	43.0	0.0	44.0
25	42.7	0.0	44.0
26	43.3	19.0	44.0
27	43.0	0.0	44.0
28	41.2	25.0	44.0
29	42.7	21.0	44.0
30	42.3	0.0	44.0
31	40.4	5.0	44.0
32	43.9	0.0	44.0
33	43.0	0.0	44.0
34	42.2	4.0	44.0
