	t	genotype	recovered_window
0	38.8	5.0	40.0
1	39.0	0.0	40.0
2	36.1	0.0	40.0
3	39.4	4.0	40.0
4	37.4	5.0	40.0
5	38.2	5.0	40.0
6	39.5	16.0	40.0
7	39.1	0.0	40.0
8	40.0	4.0	40.0
9	38.1	4.0	40.0
10	37.7	0.0	40.0
11	36.8	0.0	40.0
12	38.2	0.0	40.0
13	38.5	16.0	40.0
14	37.2	4.0	40.0
15	37.1	0.0	40.0
16	38.2	14.0	40.0
17	36.7	10.0	40.0
18	39.2	15.0	40.0
19	37.9	0.0	40.0
20	38.5	15.0	40.0
21	39.5	0.0	40.0
22	40.0	11.0	40.0
23	38.8	16.0	40.0
24	38.1	17.0	40.0
25	39.0	17.0	40.0
26	37.9	0.0	40.0
27	37.3	0.0	40.0
28	36.9	0.0	40.0
29	39.4	0.0	40.0
30	38.0	0.0	40.0
31	37.6	0.0	40.0
32	38.7	0.0	40.0
33	39.2	10.0	40.0
34	38.4	11.0	40.0
35	38.6	0.0	40.0
36	39.6	0.0	40.0
37	39.4	10.0	40.0
38	37.7	5.0	40.0
39	37.3	0.0	40.0
0	41.5	0.0	44.0
1	40.4	0.0	44.0
2	40.5	0.0	44.0
3	43.6	30.0	44.0
4	42.8	14.0	44.0
5	43.2	26.0	44.0
6	41.5	0.0	44.0
7	42.0	27.0	44.0
8	40.2	10.0	44.0
9	42.4	0.0	44.0
10	42.2	4.0	44.0
11	42.8	29.0	44.0
12	41.2	0.0	44.0
13	43.7	32.0	44.0
14	43.8	16.0	44.0
15	41.1	0.0	44.0
16	41.4	16.0	44.0
17	40.5	0.0	44.0
18	41.6	33.0	44.0
19	43.9	18.0	44.0
20	40.7	0.0	44.0
21	43.8	16.0	44.0
22	43.0	0.0	44.0
23	42.5	22.0	44.0
24	42.4	31.0	44.0
25	41.7	15.0	44.0
26	43.7	0.0	44.0
27	40.5	4.0	44.0
28	43.0	0.0	44.0
29	43.5	15.0	44.0
30	43.9	0.0	44.0
31	40.4	5.0	44.0
32	40.3	0.0	44.0
33	41.6	0.0	44.0
34	42.3	29.0	44.0
35	44.0	4.0	44.0
36	42.0	16.0	44.0
37	42.7	21.0	44.0
38	41.1	16.0	44.0
39	41.3	20.0	44.0
0	47.0	4.0	48.0
1	46.4	0.0	48.0
2	46.2	26.0	48.0
3	45.2	0.0	48.0
4	47.1	16.0	48.0
5	46.4	27.0	48.0
6	47.8	22.0	48.0
7	47.8	59.0	48.0
8	46.4	16.0	48.0
9	44.2	15.0	48.0
10	46.4	4.0	48.0
11	45.3	0.0	48.0
12	44.8	0.0	48.0
13	47.3	4.0	48.0
14	47.4	9.0	48.0
15	47.0	16.0	48.0
16	46.3	16.0	48.0
17	46.0	24.0	48.0
18	46.8	0.0	48.0
19	45.4	45.0	48.0
20	45.6	52.0	48.0
21	47.4	62.0	48.0
22	46.9	4.0	48.0
23	45.2	0.0	48.0
24	46.9	16.0	48.0
25	47.6	26.0	48.0
26	47.9	26.0	48.0
27	46.2	22.0	48.0
28	46.3	4.0	48.0
29	45.3	51.0	48.0
30	45.1	0.0	48.0
31	45.3	9.0	48.0
32	47.6	0.0	48.0
33	46.2	4.0	48.0
34	46.1	15.0	48.0
35	47.1	0.0	48.0
36	45.6	18.0	48.0
37	46.2	16.0	48.0
38	47.1	15.0	48.0
39	44.9	9.0	48.0
0	48.6	44.0	52.0
1	51.1	57.0	52.0
2	50.0	0.0	52.0
3	48.1	42.0	52.0
4	49.1	26.0	52.0
5	49.0	68.0	52.0
6	50.1	19.0	52.0
7	49.4	15.0	52.0
8	49.1	4.0	52.0
9	50.3	35.0	52.0
10	51.1	22.0	52.0
11	50.4	26.0	52.0
12	49.7	50.0	52.0
13	49.1	9.0	52.0
14	50.4	23.0	52.0
15	51.2	0.0	52.0
16	50.9	9.0	52.0
17	51.3	16.0	52.0
18	48.1	27.0	52.0
19	48.4	0.0	52.0
20	48.4	16.0	52.0
21	51.4	96.0	52.0
22	49.0	23.0	52.0
23	50.9	16.0	52.0
24	48.9	47.0	52.0
25	50.8	0.0	52.0
26	49.0	15.0	52.0
27	50.0	53.0	52.0
28	48.2	4.0	52.0
29	51.5	0.0	52.0
30	50.7	0.0	52.0
31	51.4	80.0	52.0
32	48.1	19.0	52.0
33	48.6	36.0	52.0
34	50.7	0.0	52.0
35	48.2	4.0	52.0
36	51.4	91.0	52.0
37	50.4	39.0	52.0
38	51.0	0.0	52.0
39	51.6	0.0	52.0
0	52.4	0.0	56.0
1	54.0	39.0	56.0
2	54.1	4.0	56.0
3	55.8	110.0	56.0
4	55.4	71.0	56.0
5	53.6	90.0	56.0
6	55.9	22.0	56.0
7	52.4	23.0	56.0
8	52.4	4.0	56.0
9	55.8	26.0	56.0
10	53.9	4.0	56.0
11	56.0	16.0	56.0
12	56.0	57.0	56.0
13	55.5	4.0	56.0
14	52.4	36.0	56.0
15	55.6	72.0	56.0
16	52.5	4.0	56.0
17	54.0	64.0	56.0
18	52.5	0.0	56.0
19	53.4	16.0	56.0
20	52.5	22.0	56.0
21	55.2	89.0	56.0
22	55.4	0.0	56.0
23	53.7	16.0	56.0
24	52.3	101.0	56.0
25	53.2	14.0	56.0
26	54.3	36.0	56.0
27	52.2	0.0	56.0
28	52.5	0.0	56.0
29	53.7	0.0	56.0
30	54.7	23.0	56.0
31	52.8	23.0	56.0
32	53.4	88.0	56.0
33	55.5	23.0	56.0
34	55.7	23.0	56.0
35	56.0	14.0	56.0
36	55.8	57.0	56.0
37	53.5	73.0	56.0
38	53.3	69.0	56.0
39	53.0	16.0	56.0
0	57.6	0.0	60.0
1	56.8	15.0	60.0
2	57.6	0.0	60.0
3	59.8	22.0	60.0
4	58.2	170.0	60.0
5	58.2	117.0	60.0
6	57.5	14.0	60.0
7	58.6	0.0	60.0
8	58.9	4.0	60.0
9	57.8	156.0	60.0
10	59.8	203.0	60.0
11	59.3	16.0	60.0
12	59.1	57.0	60.0
13	58.6	0.0	60.0
14	59.0	69.0	60.0
15	58.2	100.0	60.0
16	57.6	0.0	60.0
17	58.6	16.0	60.0
18	58.9	53.0	60.0
19	57.5	15.0	60.0
20	57.9	184.0	60.0
21	60.0	161.0	60.0
22	58.9	104.0	60.0
23	59.6	126.0	60.0
24	59.1	0.0	60.0
25	56.5	66.0	60.0
26	59.1	172.0	60.0
27	57.4	0.0	60.0
28	59.1	14.0	60.0
29	59.1	4.0	60.0
30	56.7	150.0	60.0
31	59.0	15.0	60.0
32	57.4	23.0	60.0
33	57.9	0.0	60.0
34	56.2	136.0	60.0
35	58.3	174.0	60.0
36	58.4	158.0	60.0
37	59.2	59.0	60.0
38	57.8	169.0	60.0
39	57.5	36.0	60.0
0	63.0	142.0	64.0
1	63.5	16.0	64.0
2	61.2	53.0	64.0
3	60.9	0.0	64.0
4	63.1	188.0	64.0
5	60.4	56.0	64.0
6	61.0	16.0	64.0
7	60.8	145.0	64.0
8	60.8	4.0	64.0
9	60.5	67.0	64.0
10	60.4	16.0	64.0
11	62.4	161.0	64.0
12	63.9	106.0	64.0
13	61.6	4.0	64.0
14	60.5	89.0	64.0
15	60.7	16.0	64.0
16	62.8	123.0	64.0
17	62.9	195.0	64.0
18	61.6	119.0	64.0
19	61.8	15.0	64.0
20	62.9	16.0	64.0
21	61.4	127.0	64.0
22	63.7	26.0	64.0
23	61.3	125.0	64.0
24	61.6	0.0	64.0
25	63.5	59.0	64.0
26	60.3	87.0	64.0
27	61.1	126.0	64.0
28	60.5	79.0	64.0
29	60.4	133.0	64.0
30	61.5	4.0	64.0
31	61.5	22.0	64.0
32	62.0	24.0	64.0
33	62.8	211.0	64.0
34	61.1	4.0	64.0
35	63.6	15.0	64.0
36	61.2	200.0	64.0
37	64.0	16.0	64.0
38	62.5	127.0	64.0
39	63.9	106.0	64.0
0	67.4	371.0	68.0
1	66.2	0.0	68.0
2	65.0	24.0	68.0
3	65.7	161.0	68.0
4	67.3	287.0	68.0
5	65.9	22.0	68.0
6	67.8	167.0	68.0
7	65.6	231.0	68.0
8	66.6	186.0	68.0
9	67.5	113.0	68.0
10	67.4	245.0	68.0
11	64.6	201.0	68.0
12	66.4	142.0	68.0
13	67.3	142.0	68.0
14	67.5	388.0	68.0
15	64.7	241.0	68.0
16	65.7	307.0	68.0
17	65.2	255.0	68.0
18	64.6	4.0	68.0
19	67.9	26.0	68.0
20	65.5	89.0	68.0
21	67.3	317.0	68.0
22	64.3	16.0	68.0
23	64.5	142.0	68.0
24	67.6	285.0	68.0
25	65.3	108.0	68.0
26	65.8	64.0	68.0
27	66.1	119.0	68.0
28	65.4	115.0	68.0
29	66.6	167.0	68.0
30	65.1	178.0	68.0
31	67.7	56.0	68.0
32	66.7	36.0	68.0
33	66.1	302.0	68.0
34	64.4	183.0	68.0
35	66.4	179.0	68.0
36	67.2	220.0	68.0
37	66.2	26.0	68.0
