	t	genotype	recovered_window
0	37.7	0.0	40.0
1	38.0	0.0	40.0
2	36.1	0.0	40.0
3	38.7	0.0	40.0
4	38.5	15.0	40.0
5	39.0	17.0	40.0
6	38.1	17.0	40.0
7	37.6	0.0	40.0
8	39.2	15.0	40.0
9	37.9	0.0	40.0
10	37.2	4.0	40.0
11	36.7	10.0	40.0
12	39.5	0.0	40.0
13	38.2	0.0	40.0
14	38.4	11.0	40.0
15	39.4	4.0	40.0
16	39.0	0.0	40.0
17	37.3	0.0	40.0
18	36.9	0.0	40.0
19	38.2	14.0	40.0
20	38.8	5.0	40.0
21	39.1	0.0	40.0
22	39.8	28.0	40.0
23	37.3	0.0	40.0
24	39.5	16.0	40.0
25	40.0	4.0	40.0
26	38.2	5.0	40.0
27	37.9	0.0	40.0
28	39.6	0.0	40.0
29	38.6	0.0	40.0
30	39.4	10.0	40.0
31	36.8	0.0	40.0
32	38.7	0.0	40.0
33	38.5	16.0	40.0
34	38.1	4.0	40.0
35	37.4	5.0	40.0
36	38.8	16.0	40.0
37	39.2	10.0	40.0
38	37.1	0.0	40.0
39	37.7	5.0	40.0
0	41.9	10.0	44.0
1	40.5	0.0	44.0
2	43.2	16.0	44.0
3	43.7	0.0	44.0
4	44.0	4.0	44.0
5	41.4	16.0	44.0
6	43.5	15.0	44.0
7	41.3	20.0	44.0
8	41.6	33.0	44.0
9	41.6	0.0	44.0
10	43.6	38.0	44.0
11	41.2	25.0	44.0
12	40.2	10.0	44.0
13	41.2	0.0	44.0
14	41.8	16.0	44.0
15	41.1	0.0	44.0
16	41.5	0.0	44.0
17	41.9	0.0	44.0
18	43.0	0.0	44.0
19	42.8	29.0	44.0
20	43.9	0.0	44.0
21	42.0	27.0	44.0
22	41.9	28.0	44.0
23	43.0	0.0	44.0
24	42.3	0.0	44.0
25	42.7	0.0	44.0
26	41.5	0.0	44.0
27	43.0	0.0	44.0
28	42.0	16.0	44.0
29	40.4	0.0	44.0
30	41.4	5.0	44.0
31	43.7	32.0	44.0
32	42.3	29.0	44.0
33	43.0	0.0	44.0
34	41.1	0.0	44.0
35	41.7	15.0	44.0
36	40.7	0.0	44.0
37	42.2	4.0	44.0
38	42.4	31.0	44.0
39	40.5	0.0	44.0
0	46.9	0.0	48.0
1	45.8	36.0	48.0
2	47.0	4.0	48.0
3	47.3	0.0	48.0
4	45.2	0.0	48.0
5	47.4	62.0	48.0
6	45.1	23.0	48.0
7	46.1	15.0	48.0
8	45.1	0.0	48.0
9	45.8	4.0	48.0
10	45.2	54.0	48.0
11	46.6	16.0	48.0
12	47.9	0.0	48.0
13	46.1	4.0	48.0
14	46.4	15.0	48.0
15	47.6	26.0	48.0
16	45.3	9.0	48.0
17	47.4	26.0	48.0
18	47.6	14.0	48.0
19	45.6	9.0	48.0
20	46.9	4.0	48.0
21	47.4	16.0	48.0
22	44.6	0.0	48.0
23	47.4	9.0	48.0
24	46.4	58.0	48.0
25	47.5	4.0	48.0
26	45.5	37.0	48.0
27	45.6	52.0	48.0
28	46.1	48.0	48.0
29	48.0	11.0	48.0
30	44.8	0.0	48.0
31	46.3	16.0	48.0
32	47.4	0.0	48.0
33	44.2	15.0	48.0
34	46.4	4.0	48.0
35	47.1	23.0	48.0
36	45.3	0.0	48.0
37	46.2	16.0	48.0
38	47.5	16.0	48.0
39	46.9	16.0	48.0
0	50.4	23.0	52.0
1	49.1	4.0	52.0
2	51.8	118.0	52.0
3	51.1	50.0	52.0
4	49.4	80.0	52.0
5	51.4	96.0	52.0
6	51.9	69.0	52.0
7	48.9	23.0	52.0
