	t	genotype	recovered_window
0	38.2	14.0	40.0
1	38.1	17.0	40.0
2	38.0	0.0	40.0
3	36.8	0.0	40.0
4	39.4	4.0	40.0
5	38.8	5.0	40.0
6	37.1	0.0	40.0
7	39.0	17.0	40.0
8	37.7	5.0	40.0
9	39.1	0.0	40.0
10	39.4	10.0	40.0
11	39.0	0.0	40.0
12	40.0	11.0	40.0
13	37.3	0.0	40.0
14	37.7	0.0	40.0
15	37.9	0.0	40.0
16	39.6	0.0	40.0
17	36.7	10.0	40.0
18	39.5	0.0	40.0
19	37.2	4.0	40.0
20	38.6	0.0	40.0
21	39.4	0.0	40.0
22	36.9	0.0	40.0
23	39.8	28.0	40.0
24	38.7	0.0	40.0
25	38.5	16.0	40.0
26	37.9	0.0	40.0
27	38.1	4.0	40.0
28	38.2	5.0	40.0
29	39.2	15.0	40.0
30	37.3	0.0	40.0
31	40.0	4.0	40.0
32	39.5	16.0	40.0
33	38.7	0.0	40.0
34	36.1	0.0	40.0
35	38.4	11.0	40.0
36	38.8	16.0	40.0
37	37.4	5.0	40.0
38	37.6	0.0	40.0
39	38.2	0.0	40.0
0	41.9	10.0	44.0
1	43.8	26.0	44.0
2	41.7	15.0	44.0
3	42.3	0.0	44.0
4	42.8	29.0	44.0
5	43.3	19.0	44.0
6	42.8	14.0	44.0
7	43.0	0.0	44.0
8	42.2	4.0	44.0
9	41.4	5.0	44.0
10	40.2	10.0	44.0
11	42.0	27.0	44.0
12	43.9	0.0	44.0
13	41.2	25.0	44.0
14	41.3	20.0	44.0
15	41.1	16.0	44.0
16	44.0	4.0	44.0
17	43.0	0.0	44.0
18	42.7	21.0	44.0
19	42.5	22.0	44.0
20	43.7	0.0	44.0
21	41.8	16.0	44.0
22	43.7	32.0	44.0
23	41.9	0.0	44.0
24	42.4	0.0	44.0
25	43.5	15.0	44.0
26	41.9	28.0	44.0
27	42.0	16.0	44.0
28	43.8	16.0	44.0
29	41.1	0.0	44.0
30	43.2	16.0	44.0
31	43.6	30.0	44.0
32	43.6	38.0	44.0
33	43.8	16.0	44.0
34	40.7	0.0	44.0
35	43.2	26.0	44.0
36	42.3	29.0	44.0
37	41.1	0.0	44.0
38	40.4	5.0	44.0
39	41.6	0.0	44.0
0	46.4	27.0	48.0
1	46.1	48.0	48.0
2	45.8	36.0	48.0
3	47.6	14.0	48.0
4	44.3	22.0	48.0
5	47.4	9.0	48.0
6	47.0	4.0	48.0
7	46.0	24.0	48.0
8	47.8	59.0	48.0
9	46.4	0.0	48.0
10	45.9	41.0	48.0
11	45.1	0.0	48.0
12	46.6	29.0	48.0
13	44.5	0.0	48.0
14	47.6	26.0	48.0
15	46.4	4.0	48.0
16	44.9	9.0	48.0
17	47.9	0.0	48.0
18	47.6	61.0	48.0
19	46.3	16.0	48.0
20	47.6	0.0	48.0
21	45.5	37.0	48.0
22	45.3	9.0	48.0
23	47.2	26.0	48.0
24	45.4	45.0	48.0
25	48.0	26.0	48.0
26	46.8	0.0	48.0
27	44.9	4.0	48.0
28	47.1	16.0	48.0
29	46.9	16.0	48.0
30	45.1	23.0	48.0
31	45.3	0.0	48.0
32	47.3	23.0	48.0
33	47.8	22.0	48.0
34	46.4	58.0	48.0
35	45.5	0.0	48.0
36	45.3	0.0	48.0
37	47.3	4.0	48.0
38	45.6	52.0	48.0
39	47.2	0.0	48.0
0	51.1	16.0	52.0
1	48.9	23.0	52.0
2	50.9	44.0	52.0
3	51.0	26.0	52.0
4	48.6	26.0	52.0
5	48.6	44.0	52.0
6	49.7	50.0	52.0
7	48.4	15.0	52.0
8	50.2	16.0	52.0
9	48.3	0.0	52.0
10	49.0	0.0	52.0
11	48.9	59.0	52.0
12	50.9	94.0	52.0
13	49.4	44.0	52.0
14	50.7	0.0	52.0
15	48.2	4.0	52.0
16	48.9	23.0	52.0
17	50.2	44.0	52.0
18	50.7	0.0	52.0
19	51.4	59.0	52.0
20	48.4	0.0	52.0
21	49.6	4.0	52.0
22	51.9	44.0	52.0
23	49.8	35.0	52.0
24	49.0	23.0	52.0
25	50.2	77.0	52.0
26	50.8	29.0	52.0
27	51.2	16.0	52.0
28	48.5	0.0	52.0
29	50.7	0.0	52.0
30	49.1	4.0	52.0
31	50.4	39.0	52.0
32	51.8	4.0	52.0
33	51.3	91.0	52.0
34	49.0	23.0	52.0
35	51.4	91.0	52.0
