# t	S	E	I_l	I_h	R
4.080000000000904947e+01	9.917100000000000000e+04	1.550000000000000000e+02	1.410000000000000000e+02	2.100000000000000000e+01	5.120000000000000000e+02
4.090000000000904379e+01	9.916000000000000000e+04	1.580000000000000000e+02	1.410000000000000000e+02	2.300000000000000000e+01	5.180000000000000000e+02
4.100000000000903810e+01	9.915400000000000000e+04	1.510000000000000000e+02	1.420000000000000000e+02	2.300000000000000000e+01	5.300000000000000000e+02
4.110000000000903242e+01	9.914700000000000000e+04	1.550000000000000000e+02	1.400000000000000000e+02	2.500000000000000000e+01	5.330000000000000000e+02
4.120000000000902673e+01	9.913400000000000000e+04	1.650000000000000000e+02	1.400000000000000000e+02	2.500000000000000000e+01	5.360000000000000000e+02
4.130000000000902105e+01	9.912300000000000000e+04	1.660000000000000000e+02	1.480000000000000000e+02	2.400000000000000000e+01	5.390000000000000000e+02
4.140000000000901537e+01	9.910900000000000000e+04	1.700000000000000000e+02	1.510000000000000000e+02	2.700000000000000000e+01	5.430000000000000000e+02
4.150000000000900968e+01	9.909700000000000000e+04	1.740000000000000000e+02	1.560000000000000000e+02	2.500000000000000000e+01	5.480000000000000000e+02
4.160000000000900400e+01	9.908800000000000000e+04	1.730000000000000000e+02	1.570000000000000000e+02	2.400000000000000000e+01	5.580000000000000000e+02
4.170000000000899831e+01	9.908200000000000000e+04	1.710000000000000000e+02	1.570000000000000000e+02	2.700000000000000000e+01	5.630000000000000000e+02
4.180000000000899263e+01	9.907600000000000000e+04	1.690000000000000000e+02	1.560000000000000000e+02	2.900000000000000000e+01	5.700000000000000000e+02
4.190000000000898694e+01	9.906700000000000000e+04	1.710000000000000000e+02	1.590000000000000000e+02	2.800000000000000000e+01	5.750000000000000000e+02
4.200000000000898126e+01	9.905500000000000000e+04	1.750000000000000000e+02	1.620000000000000000e+02	2.800000000000000000e+01	5.800000000000000000e+02
4.210000000000897558e+01	9.904500000000000000e+04	1.710000000000000000e+02	1.730000000000000000e+02	2.800000000000000000e+01	5.830000000000000000e+02
4.220000000000896989e+01	9.903600000000000000e+04	1.720000000000000000e+02	1.750000000000000000e+02	2.800000000000000000e+01	5.890000000000000000e+02
4.230000000000896421e+01	9.902500000000000000e+04	1.800000000000000000e+02	1.710000000000000000e+02	2.800000000000000000e+01	5.960000000000000000e+02
4.240000000000895852e+01	9.901400000000000000e+04	1.860000000000000000e+02	1.670000000000000000e+02	2.700000000000000000e+01	6.060000000000000000e+02
4.250000000000895284e+01	9.900200000000000000e+04	1.890000000000000000e+02	1.670000000000000000e+02	2.900000000000000000e+01	6.130000000000000000e+02
4.260000000000894715e+01	9.899100000000000000e+04	1.860000000000000000e+02	1.760000000000000000e+02	3.000000000000000000e+01	6.170000000000000000e+02
4.270000000000894147e+01	9.898200000000000000e+04	1.840000000000000000e+02	1.820000000000000000e+02	3.100000000000000000e+01	6.210000000000000000e+02
4.280000000000893579e+01	9.897100000000000000e+04	1.880000000000000000e+02	1.840000000000000000e+02	3.000000000000000000e+01	6.270000000000000000e+02
4.290000000000893010e+01	9.896100000000000000e+04	1.900000000000000000e+02	1.880000000000000000e+02	3.000000000000000000e+01	6.310000000000000000e+02
4.300000000000892442e+01	9.895300000000000000e+04	1.880000000000000000e+02	1.900000000000000000e+02	2.800000000000000000e+01	6.410000000000000000e+02
4.310000000000891873e+01	9.894400000000000000e+04	1.840000000000000000e+02	1.910000000000000000e+02	3.000000000000000000e+01	6.510000000000000000e+02
4.320000000000891305e+01	9.893800000000000000e+04	1.800000000000000000e+02	1.950000000000000000e+02	3.000000000000000000e+01	6.570000000000000000e+02
4.330000000000890736e+01	9.892700000000000000e+04	1.810000000000000000e+02	1.980000000000000000e+02	3.200000000000000000e+01	6.620000000000000000e+02
4.340000000000890168e+01	9.892000000000000000e+04	1.750000000000000000e+02	2.040000000000000000e+02	3.100000000000000000e+01	6.700000000000000000e+02
4.350000000000889600e+01	9.890900000000000000e+04	1.720000000000000000e+02	2.150000000000000000e+02	3.100000000000000000e+01	6.730000000000000000e+02
4.360000000000889031e+01	9.889900000000000000e+04	1.760000000000000000e+02	2.130000000000000000e+02	3.100000000000000000e+01	6.810000000000000000e+02
4.370000000000888463e+01	9.888600000000000000e+04	1.860000000000000000e+02	2.100000000000000000e+02	3.100000000000000000e+01	6.870000000000000000e+02
4.380000000000887894e+01	9.887700000000000000e+04	1.900000000000000000e+02	2.090000000000000000e+02	3.100000000000000000e+01	6.930000000000000000e+02
4.390000000000887326e+01	9.886100000000000000e+04	1.990000000000000000e+02	2.070000000000000000e+02	3.200000000000000000e+01	7.010000000000000000e+02
4.400000000000886757e+01	9.884700000000000000e+04	2.030000000000000000e+02	2.070000000000000000e+02	3.100000000000000000e+01	7.120000000000000000e+02
4.410000000000886189e+01	9.883800000000000000e+04	1.910000000000000000e+02	2.140000000000000000e+02	3.100000000000000000e+01	7.260000000000000000e+02
4.420000000000885620e+01	9.882900000000000000e+04	1.930000000000000000e+02	2.130000000000000000e+02	3.200000000000000000e+01	7.330000000000000000e+02
4.430000000000885052e+01	9.881900000000000000e+04	1.940000000000000000e+02	2.110000000000000000e+02	3.200000000000000000e+01	7.440000000000000000e+02
4.440000000000884484e+01	9.880400000000000000e+04	2.000000000000000000e+02	2.080000000000000000e+02	3.100000000000000000e+01	7.570000000000000000e+02
4.450000000000883915e+01	9.879500000000000000e+04	1.940000000000000000e+02	2.180000000000000000e+02	3.200000000000000000e+01	7.610000000000000000e+02
4.460000000000883347e+01	9.878300000000000000e+04	1.950000000000000000e+02	2.180000000000000000e+02	3.300000000000000000e+01	7.710000000000000000e+02
4.470000000000882778e+01	9.877200000000000000e+04	1.960000000000000000e+02	2.230000000000000000e+02	3.000000000000000000e+01	7.790000000000000000e+02
4.480000000000882210e+01	9.875800000000000000e+04	1.980000000000000000e+02	2.280000000000000000e+02	3.000000000000000000e+01	7.860000000000000000e+02
4.490000000000881641e+01	9.874800000000000000e+04	2.030000000000000000e+02	2.240000000000000000e+02	2.900000000000000000e+01	7.960000000000000000e+02
4.500000000000881073e+01	9.873100000000000000e+04	2.100000000000000000e+02	2.250000000000000000e+02	3.100000000000000000e+01	8.030000000000000000e+02
